Partner_id,Partner_name,Phone_number,City,Vehicle_type,Rating,Join_date
DP20874,Alexander,7582965934,Mumbai,Scooter,2,4/22/2024
DP40748,Charlotte,8559983853,Hyderabad,Bike,1.2,8/17/2022
DP23981,Amelia,7784396458,Hyderabad,Scooter,2.4,10/28/2021
DP43998,Liam,7574650012,Hyderabad,Scooter,4,7/19/2020
DP45666,Mia,8768143402,Bangalore,Bike,2,12/19/2019
DP36326,Ethan,9232931051,Chennai,Scooter,2.8,3/2/2022
DP09801,James,8254586370,Bangalore,Bike,2.9,1/21/2020
DP32922,Emma,8614499891,Ahmedabad,Bike,4.6,5/8/2023
DP02778,Mason,8778036254,Delhi,Bike,4,11/22/2021
DP17240,Mason,9203868319,Bangalore,Bike,4.4,8/2/2020
DP37538,Ethan,9658981137,Ahmedabad,Bike,3.8,12/14/2021
DP26060,Ethan,9053919264,Mumbai,Scooter,3.7,3/26/2024
DP40895,Ava,7256940183,Delhi,Scooter,4.6,4/20/2020
DP23704,Mia,8574458388,Delhi,Scooter,1.6,9/4/2024
DP07291,Lucas,7953503001,Kolkata,Bike,4.5,12/11/2019
DP15037,Alexander,7247789075,Ahmedabad,Scooter,4.5,4/9/2021
DP38476,Ava,9970319123,Chennai,Scooter,1.4,3/20/2022
DP12191,Ava,7337155986,Chennai,Bike,2.2,11/20/2023
DP30841,Liam,7223348523,Kolkata,Scooter,2.8,1/18/2021
DP27473,Amelia,7924374407,Pune,Bike,2.9,10/24/2024
DP23817,Adam,8078967445,Mumbai,Bike,4.7,10/24/2024
DP42687,James,8172630383,Delhi,Bike,2.3,11/23/2019
DP33783,Adam,9372573571,Hyderabad,Bike,4.9,9/3/2021
DP40367,Liam,8325549122,Bangalore,Bike,3.9,2/1/2023
DP43713,Ava,9124663907,Mumbai,Bike,4.1,11/27/2021
DP35391,Mason,7395408332,Pune,Scooter,4.7,6/8/2023
DP24883,Emma,8926846736,Delhi,Scooter,4,5/5/2024
DP44692,Lucas,8023172662,Bangalore,Scooter,1.4,4/12/2023
DP16180,Alexander,9190625860,Mumbai,Scooter,4.6,10/2/2023
DP17399,James,7108787272,Kolkata,Bike,1.5,11/14/2024
DP13370,Mason,7474549154,Chennai,Bike,2.4,6/4/2019
DP32002,Charlotte,7293018184,Kolkata,Bike,4.3,4/13/2022
DP28616,Amelia,8770305197,Kolkata,Scooter,2.1,10/19/2024
DP36219,Liam,9745535431,Mumbai,Scooter,2.8,1/25/2020
DP21628,James,8310023551,Bangalore,Scooter,1.4,3/18/2022
DP34944,Adam,8616661687,Kolkata,Bike,4.1,3/12/2021
DP46241,Mia,7721218233,Ahmedabad,Bike,1.1,9/24/2023
DP44875,Noah,8794451899,Hyderabad,Bike,4.4,11/23/2022
DP37717,Noah,8385825760,Pune,Bike,1.9,5/2/2019
DP41408,Olivia,8390239309,Ahmedabad,Bike,3.1,5/2/2020
DP34584,Emma,9015740097,Ahmedabad,Bike,4.8,9/21/2022
DP06090,Liam,8585219989,Delhi,Scooter,1.9,6/24/2019
DP07327,Alexander,7268892763,Pune,Bike,1,3/8/2021
DP17346,Olivia,8466041519,Ahmedabad,Scooter,3.7,8/5/2021
DP48509,Lucas,9757485738,Chennai,Bike,3.8,4/7/2022
DP04766,Alexander,9761797607,Mumbai,Scooter,1.4,11/1/2024
DP26147,Ava,9414248442,Bangalore,Scooter,4.1,3/12/2023
DP16125,Mia,7704617680,Chennai,Scooter,1.7,11/12/2024
DP25983,James,9678027521,Kolkata,Bike,1.4,7/9/2021
DP12766,James,7184610851,Hyderabad,Scooter,4.5,5/19/2019
DP34802,Adam,9784869327,Kolkata,Bike,3.6,8/5/2024
DP27627,Mia,7780419890,Hyderabad,Bike,4.1,7/13/2024
DP32303,Sophia,8460350021,Chennai,Scooter,4.7,11/12/2023
DP38561,Adam,8479132670,Hyderabad,Bike,4.8,5/11/2021
DP27220,James,7978739138,Ahmedabad,Scooter,3.5,5/7/2021
DP47237,Isabella,8535579035,Hyderabad,Scooter,2.5,10/6/2019
DP11825,Lucas,7861710629,Mumbai,Bike,1.2,2/16/2024
DP39565,Ava,8155823710,Mumbai,Scooter,2.3,11/20/2021
DP44694,Sophia,7961264982,Ahmedabad,Bike,1,9/11/2019
DP42672,Sophia,7537392550,Kolkata,Scooter,1.7,12/23/2022
DP06017,Emma,7425735005,Pune,Bike,3.6,3/9/2020
DP44702,Alexander,7801171629,Kolkata,Scooter,2.9,9/20/2020
DP32649,Noah,9081866081,Hyderabad,Scooter,2.3,3/1/2020
DP02682,Amelia,7976811923,Ahmedabad,Bike,3.3,4/22/2023
DP22943,Sophia,9179832797,Bangalore,Bike,1.6,2/8/2024
DP05609,Ava,8180392319,Pune,Bike,3.8,5/22/2023
DP07298,James,8775620208,Bangalore,Bike,3.9,2/8/2024
DP47085,Olivia,9170681689,Ahmedabad,Scooter,3.6,1/2/2022
DP16081,Ava,9728596612,Mumbai,Bike,4,3/3/2019
DP07159,Olivia,8984854737,Delhi,Bike,4.5,5/11/2020
DP08302,Charlotte,9146241137,Delhi,Scooter,1.5,7/2/2022
DP14560,Emma,7355859112,Pune,Bike,4.7,5/5/2020
DP12519,James,7777046252,Ahmedabad,Bike,4.9,12/17/2022
DP29260,Mason,7095522997,Kolkata,Scooter,5,12/12/2022
DP15831,Isabella,7186090972,Chennai,Scooter,2.1,8/15/2024
DP22559,Sophia,7348552308,Chennai,Scooter,1.5,2/13/2020
DP43720,Alexander,7372480989,Pune,Scooter,2.4,3/17/2023
DP12853,James,8643225415,Chennai,Scooter,1.8,8/22/2019
DP45537,James,7573911468,Pune,Bike,1.2,4/16/2020
DP23822,Amelia,8170214337,Kolkata,Scooter,3.1,10/2/2020
DP36977,Emma,7163249035,Hyderabad,Bike,3.1,10/11/2021
DP33753,Olivia,9123190742,Delhi,Scooter,3.2,11/26/2020
DP47087,Liam,9222358522,Kolkata,Bike,2.6,7/20/2021
DP15719,Liam,8540835267,Ahmedabad,Bike,3,5/4/2023
DP30923,Adam,8925946678,Bangalore,Bike,3.8,10/2/2020
DP07016,Mia,8768538616,Hyderabad,Bike,4.1,2/5/2019
DP46950,Olivia,9557840633,Chennai,Bike,4.2,10/15/2023
DP05741,Ava,9649483589,Pune,Scooter,3.3,10/2/2020
DP12451,Ethan,9744221419,Chennai,Scooter,3.9,5/14/2022
DP10245,Mason,9767075163,Bangalore,Scooter,2.9,8/17/2021
DP03928,Mia,9642242648,Chennai,Scooter,1.9,6/10/2024
DP13208,Mia,7037304085,Ahmedabad,Scooter,1.7,8/17/2019
DP18301,Alexander,8915400536,Delhi,Scooter,3.3,11/19/2021
DP39807,Mason,7508112559,Hyderabad,Bike,1.3,4/20/2019
DP09921,Olivia,9191785421,Hyderabad,Bike,3.3,11/26/2020
DP49395,Emma,8164120325,Kolkata,Bike,2.7,9/13/2019
DP43477,Emma,8680378352,Bangalore,Bike,3.1,1/5/2020
DP32084,Adam,8995616339,Pune,Bike,1,7/18/2023
DP08195,Olivia,8837133341,Ahmedabad,Bike,2.7,6/27/2022
DP48111,Lucas,9627510294,Bangalore,Bike,4.3,6/9/2019
DP08174,Mason,8317126466,Pune,Scooter,1.4,10/25/2020
DP44814,Ethan,9882689568,Chennai,Bike,3,1/8/2024
DP11424,Isabella,9785274401,Delhi,Scooter,2.2,12/27/2021
DP22595,Noah,9711912309,Mumbai,Scooter,3.3,3/7/2023
DP14351,Alexander,7383242590,Delhi,Scooter,4.9,1/14/2019
DP20609,Charlotte,9975691433,Ahmedabad,Bike,4.7,6/13/2022
DP17601,Isabella,9961830390,Kolkata,Scooter,4.7,1/16/2023
DP11082,Charlotte,7183277830,Kolkata,Scooter,3.4,12/8/2020
DP39287,Mason,7559789391,Hyderabad,Scooter,4,9/7/2019
DP34533,Olivia,8074972482,Mumbai,Scooter,2.6,9/27/2021
DP23159,Charlotte,7054832210,Hyderabad,Bike,2.3,11/13/2020
DP24720,Liam,8506921333,Pune,Scooter,1.9,9/22/2024
DP24243,Ethan,7620077640,Pune,Bike,3.5,11/19/2023
DP09325,Charlotte,7986914504,Kolkata,Bike,2.7,10/18/2022
DP35888,Noah,9276208716,Pune,Bike,2.2,5/3/2021
DP01334,Ethan,7845565254,Ahmedabad,Bike,3.5,12/24/2023
DP38959,Liam,9107581420,Bangalore,Bike,2.6,10/2/2022
DP04261,Isabella,8374734999,Bangalore,Scooter,1.1,6/23/2019
DP10537,Noah,9369210581,Bangalore,Bike,2.7,4/7/2021
DP08658,Lucas,9356424519,Ahmedabad,Bike,3.9,8/11/2024
DP00974,Lucas,9647745385,Mumbai,Scooter,1.1,3/24/2023
DP10398,Olivia,9954383565,Chennai,Bike,3.3,4/24/2024
DP24461,Sophia,9349183578,Delhi,Scooter,5,7/4/2021
DP30575,Liam,9449426384,Chennai,Scooter,4.7,5/8/2019
DP15759,Amelia,7971388932,Bangalore,Scooter,4.3,5/13/2021
DP14153,Amelia,7789857962,Chennai,Scooter,4,10/7/2022
DP25868,Lucas,7380433652,Mumbai,Scooter,1,1/7/2023
DP25798,Liam,9592625638,Mumbai,Scooter,1.9,2/6/2019
DP42373,Mason,9566158833,Chennai,Scooter,1.8,4/12/2020
DP30015,Adam,7895898461,Delhi,Scooter,1.2,9/18/2021
DP19178,Lucas,7093178616,Hyderabad,Bike,1.6,9/12/2019
DP15810,Charlotte,8363923042,Kolkata,Bike,1,10/24/2020
DP42028,Emma,9673916378,Kolkata,Bike,2.1,10/14/2020
DP43699,Alexander,7541682393,Ahmedabad,Scooter,3.4,10/28/2019
DP39075,James,8741625625,Kolkata,Bike,1.5,3/18/2020
DP03120,Emma,8843888369,Pune,Bike,2.3,10/27/2022
DP35831,Charlotte,8170019919,Bangalore,Scooter,2.7,4/2/2019
DP44417,Mason,8287805765,Pune,Bike,4.5,11/22/2021
DP43976,Sophia,9568500217,Chennai,Bike,3.5,2/1/2019
DP09113,Ava,9168750738,Kolkata,Bike,4.3,9/2/2024
DP04439,Emma,9263488567,Delhi,Scooter,3.3,9/1/2019
DP02233,Noah,8960752963,Mumbai,Bike,5,11/6/2022
DP08692,Charlotte,9161509797,Bangalore,Bike,4.5,4/1/2023
DP23155,Ava,9556571234,Kolkata,Scooter,4.9,10/13/2021
DP05702,Lucas,7759592153,Ahmedabad,Bike,4.3,8/11/2020
DP31938,Lucas,7145930430,Mumbai,Scooter,3.8,1/9/2022
DP10242,Isabella,9935201541,Chennai,Scooter,2.6,2/23/2023
DP30131,Alexander,9733118035,Chennai,Bike,2.6,8/28/2020
DP20630,Adam,8308355923,Ahmedabad,Scooter,1.5,9/22/2022
DP25741,Charlotte,7839807956,Chennai,Scooter,2,5/12/2019
DP38932,James,7681324913,Kolkata,Bike,1.8,3/17/2020
DP10501,Charlotte,8137512802,Pune,Scooter,2.7,3/26/2021
DP00152,Noah,7161318083,Chennai,Bike,3.5,7/11/2023
DP20964,Sophia,8726881185,Ahmedabad,Bike,2.5,4/5/2020
DP42161,Emma,8362871961,Kolkata,Bike,4.3,8/16/2024
DP48602,Liam,9331290029,Ahmedabad,Bike,1.7,8/2/2022
DP39662,Adam,8952240344,Pune,Bike,1.2,6/13/2023
DP46759,Ava,8819883005,Pune,Bike,1.4,10/26/2023
DP48481,Ava,9608248066,Chennai,Scooter,4,1/9/2021
DP04738,Lucas,9329795715,Pune,Bike,2.8,11/11/2019
DP20023,Liam,9403981008,Chennai,Bike,4.8,9/3/2023
DP46780,Charlotte,8378025584,Chennai,Scooter,1.6,2/22/2020
DP16815,Mia,9574099358,Chennai,Scooter,2.1,4/5/2019
DP05456,Amelia,7750994619,Hyderabad,Scooter,1.9,1/25/2024
DP00536,James,8208257444,Kolkata,Bike,2.8,4/14/2022
DP01313,Amelia,8006173937,Chennai,Bike,2.1,11/11/2021
DP34530,Sophia,8795475865,Hyderabad,Bike,2.6,11/6/2019
DP43322,Emma,7098238345,Hyderabad,Bike,4.3,1/17/2022
DP30946,Liam,9402034672,Delhi,Scooter,1.9,3/25/2021
DP40823,Noah,8196328461,Pune,Bike,4.5,5/25/2023
DP02524,Adam,8879877879,Pune,Bike,2.7,2/21/2020
DP00789,Ava,9953111545,Ahmedabad,Bike,3.2,2/6/2023
DP05882,Mia,8066237081,Pune,Bike,4.1,11/5/2019
DP47799,Liam,9473650669,Mumbai,Bike,4.1,6/5/2024
DP47959,Isabella,9368443012,Mumbai,Scooter,1.1,3/4/2022
DP17976,Noah,9743879636,Mumbai,Scooter,3.5,11/28/2021
DP20666,Charlotte,7215462173,Ahmedabad,Scooter,1.5,1/19/2024
DP06284,Mia,9268548296,Chennai,Scooter,4.3,12/9/2024
DP17856,Mia,7674886903,Chennai,Scooter,1.3,10/6/2024
DP10680,Liam,9786968318,Chennai,Scooter,1.8,5/15/2019
DP34217,Isabella,9769101363,Chennai,Scooter,1.6,10/4/2022
DP22003,Amelia,8865427289,Kolkata,Scooter,1.1,11/19/2023
DP30750,Sophia,9186745888,Hyderabad,Bike,1.9,9/20/2022
DP19049,James,8274472009,Hyderabad,Scooter,2.3,10/22/2021
DP40681,Noah,7945678980,Pune,Bike,2.4,11/16/2022
DP46938,Sophia,8135272811,Hyderabad,Scooter,2.2,7/28/2021
DP05233,Amelia,8944568111,Hyderabad,Bike,3.3,10/27/2022
DP37869,Ethan,7937455596,Bangalore,Scooter,2.6,7/27/2024
DP39070,Adam,9139548746,Mumbai,Scooter,2.6,11/22/2021
DP10576,Mia,8482148445,Pune,Bike,4.8,10/27/2020
DP47358,Adam,8662067444,Delhi,Bike,4.5,2/28/2023
DP07766,Isabella,7138279521,Pune,Bike,4.1,9/28/2022
DP00572,Lucas,9182637429,Delhi,Scooter,2.7,10/6/2021
DP00742,Olivia,9163695493,Mumbai,Bike,4.4,11/2/2019
DP11931,James,9855844762,Delhi,Scooter,4.2,11/25/2021
DP21807,Ava,9425324609,Bangalore,Bike,4.6,3/11/2019
DP22004,Mia,7360540737,Ahmedabad,Bike,1,8/13/2023
DP16831,Isabella,9961874194,Kolkata,Bike,3.3,12/7/2019
DP13481,Alexander,7425586907,Kolkata,Bike,4.9,2/11/2024
DP39983,James,9557661604,Mumbai,Scooter,1.9,2/5/2024
DP22601,Isabella,7023524235,Pune,Scooter,2.2,9/20/2020
DP22673,Charlotte,8155744005,Kolkata,Scooter,1.4,1/13/2024
DP44197,James,7488668917,Kolkata,Bike,1.5,9/22/2024
DP07577,Alexander,7678262703,Pune,Scooter,2,4/1/2019
DP42498,Emma,7752448040,Kolkata,Bike,3.3,6/9/2020
DP34176,James,9042817279,Ahmedabad,Scooter,2.3,6/1/2022
DP00190,Adam,8178815725,Kolkata,Bike,3.6,10/25/2022
DP45534,Sophia,9147233839,Ahmedabad,Bike,1.5,11/22/2022
DP36594,Sophia,8442594849,Bangalore,Scooter,3.8,3/5/2019
DP06754,Lucas,8627226964,Hyderabad,Bike,4.3,7/24/2023
DP00452,Adam,9424191830,Mumbai,Scooter,3.5,4/1/2022
DP47084,Isabella,9820181036,Ahmedabad,Scooter,4.2,5/6/2020
DP29732,Olivia,8953330715,Delhi,Scooter,3.7,2/28/2024
DP39126,Ethan,9418118364,Mumbai,Scooter,1.3,11/22/2021
DP13748,Lucas,9214959876,Chennai,Scooter,5,7/23/2021
DP20347,Mia,7727247637,Mumbai,Bike,4.9,5/17/2019
DP10388,Isabella,7349125677,Delhi,Bike,1.3,9/11/2023
DP36994,Isabella,7147042170,Chennai,Bike,4.6,2/3/2022
DP01865,Mia,7619354643,Delhi,Scooter,1.4,3/26/2020
DP41247,Liam,9239106578,Mumbai,Scooter,2.8,4/6/2022
DP12041,James,8542902949,Pune,Scooter,1.8,6/17/2022
DP26504,Adam,7837188978,Chennai,Scooter,1.8,4/15/2020
DP46682,Amelia,8020746112,Kolkata,Scooter,1.6,11/19/2020
DP18124,Charlotte,8818785960,Hyderabad,Bike,3.1,5/2/2023
DP41563,Ethan,7881546870,Pune,Bike,3.4,11/21/2021
DP46257,Liam,9297560264,Ahmedabad,Bike,2.9,1/1/2022
DP46560,Emma,8811637557,Kolkata,Bike,1.4,9/9/2020
DP03657,Amelia,8884747869,Delhi,Scooter,3.2,4/26/2020
DP38144,Mason,7122916748,Hyderabad,Scooter,5,1/17/2022
DP00298,Lucas,8409416529,Delhi,Bike,1.4,11/4/2021
DP03537,Ava,9540561318,Chennai,Scooter,1.8,5/5/2020
DP41775,Ava,7689024304,Mumbai,Scooter,1.5,5/13/2022
DP31139,Alexander,9309851220,Chennai,Scooter,1.4,12/7/2019
DP03098,James,8681371098,Chennai,Scooter,1.9,5/25/2021
DP27683,Adam,9562880576,Chennai,Bike,2,4/16/2019
DP29045,Amelia,8865601966,Kolkata,Scooter,1.7,10/20/2024
DP32187,Charlotte,8063949057,Hyderabad,Bike,3.2,4/20/2019
DP43870,Amelia,7951216531,Pune,Bike,1.6,7/16/2022
DP48582,Liam,9434953432,Kolkata,Bike,3,10/26/2019
DP47721,Isabella,7478205498,Hyderabad,Bike,2.9,1/4/2021
DP31416,Amelia,8955492556,Mumbai,Bike,3.3,11/21/2020
DP39305,Noah,8789484733,Ahmedabad,Bike,4.5,7/27/2022
DP02624,Emma,8478011209,Bangalore,Bike,2.7,3/26/2024
DP04698,Mason,9679029467,Pune,Bike,1.3,7/6/2022
DP47361,Mason,8681591694,Bangalore,Scooter,3,11/8/2022
DP08915,Isabella,9754825360,Delhi,Bike,4.6,12/4/2021
DP08474,Mia,9671788526,Delhi,Scooter,1.1,12/6/2024
DP18739,Ethan,9232668568,Mumbai,Scooter,3.4,10/2/2021
DP18937,James,8330069520,Ahmedabad,Bike,5,10/14/2024
DP22097,James,9055441422,Delhi,Bike,4.6,7/15/2020
DP10413,Charlotte,7353335484,Hyderabad,Scooter,2.2,11/10/2020
DP38492,Amelia,7426445841,Hyderabad,Scooter,2.2,4/7/2019
DP38760,Amelia,9942673096,Chennai,Scooter,5,12/27/2021
DP25912,Alexander,8350086685,Hyderabad,Scooter,2.6,1/22/2021
DP29233,Sophia,7357422292,Pune,Bike,1.8,6/22/2019
DP23735,Adam,8647791531,Ahmedabad,Scooter,1.9,11/21/2020
DP08656,Noah,7946790676,Kolkata,Bike,4.6,9/18/2020
DP38418,Charlotte,8144984312,Pune,Bike,2.1,7/3/2024
DP48843,Olivia,9148344509,Kolkata,Bike,3.9,11/26/2024
DP48384,Mason,9066382656,Bangalore,Scooter,2.8,6/23/2023
DP35390,Liam,8628337679,Delhi,Bike,2.7,2/18/2024
DP09993,Mia,9321561929,Bangalore,Bike,3.6,7/17/2022
DP16611,Noah,8517759058,Bangalore,Bike,2.9,10/3/2019
DP00323,Lucas,7023123522,Ahmedabad,Bike,4.6,3/9/2021
DP14625,Noah,9822114951,Mumbai,Scooter,2.6,7/23/2023
DP05285,Mia,9611827069,Bangalore,Bike,3.3,10/7/2020
DP29906,Isabella,8725627219,Delhi,Scooter,4.9,7/25/2020
DP19143,Liam,9145739334,Mumbai,Scooter,4.2,10/12/2024
DP13627,Lucas,7368385110,Bangalore,Bike,4.3,10/9/2023
DP37315,Ethan,9666309274,Mumbai,Scooter,5,9/6/2019
DP43709,Mason,9863427929,Chennai,Bike,4.4,3/19/2019
DP28648,Amelia,9533559874,Chennai,Scooter,2.1,9/1/2021
DP27025,Isabella,9961394645,Hyderabad,Scooter,1.1,6/17/2023
DP18635,Alexander,7347856277,Mumbai,Scooter,1.9,11/21/2020
DP38670,Charlotte,8315199454,Hyderabad,Bike,5,4/14/2019
DP23031,Charlotte,8012463849,Kolkata,Scooter,2,5/26/2021
DP42887,Emma,7409413824,Kolkata,Scooter,3.8,5/21/2019
DP43283,Isabella,8541633549,Bangalore,Bike,1.9,10/18/2024
DP33961,Noah,9005346262,Chennai,Scooter,2.4,2/2/2019
DP08565,Alexander,8120221349,Bangalore,Bike,2.5,3/20/2022
DP25546,Adam,8541408444,Pune,Bike,4.3,10/7/2024
DP42286,Ava,8428675963,Bangalore,Bike,3.9,3/19/2023
DP13483,Ethan,9068428227,Bangalore,Bike,4.3,8/1/2022
DP33619,Olivia,9533215921,Pune,Bike,3.6,3/12/2020
DP23127,Noah,8929228985,Mumbai,Scooter,3.5,9/24/2021
DP44696,Ava,7199973411,Ahmedabad,Bike,4.4,7/14/2019
DP19803,Lucas,8407072193,Bangalore,Scooter,1.1,1/2/2022
DP05195,Isabella,7709793583,Kolkata,Bike,4.3,7/9/2021
DP12923,Mia,7408132959,Ahmedabad,Scooter,4.2,3/7/2019
DP32797,Isabella,9804007953,Chennai,Scooter,1,1/15/2021
DP10973,Ethan,8003951186,Chennai,Bike,2.5,2/12/2021
DP28458,Sophia,9996838626,Kolkata,Scooter,1.7,8/11/2019
DP25215,Charlotte,7791084323,Pune,Scooter,1.7,10/15/2022
DP20042,Alexander,7936002574,Delhi,Scooter,3.5,12/22/2021
DP33361,Charlotte,8097389018,Ahmedabad,Bike,1.1,3/22/2022
DP30008,Noah,9307006993,Chennai,Bike,4.4,12/2/2021
DP36431,Liam,7525783312,Hyderabad,Bike,3.8,4/1/2021
DP39652,Emma,8323823114,Bangalore,Bike,4,1/24/2020
DP34624,Emma,9584892709,Hyderabad,Scooter,4.5,5/2/2023
DP10860,Adam,7801666322,Bangalore,Scooter,3.8,5/3/2020
DP31327,Ethan,7849336669,Delhi,Bike,1.3,3/10/2023
DP02833,Mason,9349894718,Delhi,Scooter,4.4,2/8/2024
DP03926,Charlotte,9872602633,Chennai,Bike,1.1,2/16/2021
DP12134,Ava,7248039257,Chennai,Bike,2.6,9/2/2024
DP30748,Lucas,7136381757,Kolkata,Bike,4,4/12/2021
DP26376,James,8648669518,Chennai,Scooter,1.9,6/18/2020
DP34141,James,9601495578,Delhi,Scooter,1.7,5/24/2024
DP11137,Charlotte,8167058679,Bangalore,Scooter,1.2,11/16/2023
DP32155,Adam,7974649915,Chennai,Bike,3.9,9/11/2019
DP38739,Mia,7664251416,Hyderabad,Bike,1.1,12/23/2023
DP40831,Emma,8667611657,Hyderabad,Bike,4.3,5/19/2024
DP40372,Noah,8251460694,Pune,Bike,1.8,8/25/2019
DP38618,Noah,8147604827,Ahmedabad,Scooter,2.9,9/28/2020
DP33635,Ava,8840829078,Ahmedabad,Bike,4.6,9/19/2023
DP04012,Sophia,8820812160,Bangalore,Scooter,1.6,4/23/2021
DP05087,Mia,7042382955,Pune,Bike,4.5,5/11/2022
DP14946,Noah,8240606648,Ahmedabad,Scooter,4,2/3/2024
DP47273,Isabella,9530975886,Mumbai,Bike,3.5,12/6/2023
DP17451,Mia,9639086946,Mumbai,Scooter,1.1,8/27/2022
DP24051,Noah,9064888151,Bangalore,Scooter,3.9,1/19/2020
DP05615,Lucas,7562727790,Mumbai,Bike,5,6/11/2023
DP22064,Alexander,9543662499,Chennai,Scooter,1.2,10/8/2021
DP09868,Mia,7057770609,Kolkata,Scooter,4.3,4/17/2020
DP31887,Adam,9727902510,Chennai,Scooter,3.5,3/3/2019
DP30407,Lucas,7715928248,Kolkata,Bike,1,8/19/2024
DP28528,Sophia,8317385149,Mumbai,Scooter,2.2,12/22/2021
DP34803,Amelia,8234348226,Pune,Bike,2.2,2/21/2019
DP21684,James,8215406289,Ahmedabad,Bike,4.9,12/17/2022
DP46126,Isabella,8103748789,Kolkata,Scooter,4.1,9/8/2024
DP09442,Isabella,7635200822,Pune,Bike,3.2,11/14/2023
DP37201,Olivia,9191089092,Hyderabad,Bike,2,5/17/2024
DP43601,Adam,9033681075,Mumbai,Bike,4.8,10/10/2021
DP41704,Olivia,8735751124,Pune,Scooter,1.3,5/22/2023
DP45525,Ava,8623018643,Hyderabad,Scooter,2.4,6/9/2021
DP11992,Liam,8937181648,Kolkata,Scooter,2.8,3/19/2022
DP49778,Lucas,8956100820,Chennai,Scooter,2.1,6/28/2019
DP34699,Amelia,7852121599,Ahmedabad,Bike,3.1,4/21/2022
DP48078,Sophia,8839072312,Ahmedabad,Scooter,1.4,10/1/2023
DP01852,Ava,8105150955,Hyderabad,Bike,3.7,8/20/2021
DP03522,James,8531910745,Delhi,Bike,3.8,11/4/2024
DP44828,Noah,9339625379,Pune,Bike,3.4,6/28/2020
DP14845,Ava,9502086715,Delhi,Bike,3.7,9/5/2020
DP05941,Emma,8826068347,Delhi,Bike,4.8,8/9/2022
DP05920,Mia,8979929923,Bangalore,Scooter,1.3,4/1/2024
DP12302,Liam,7157900165,Hyderabad,Bike,4.1,5/5/2021
DP10423,Mia,7533336744,Pune,Bike,4.6,1/16/2019
DP28329,Ava,9753687575,Kolkata,Scooter,4.1,4/10/2024
DP08473,Mason,7129124199,Chennai,Scooter,2,11/14/2023
DP18479,Adam,7223862073,Delhi,Scooter,1.4,11/10/2023
DP39658,Mia,7246715728,Hyderabad,Scooter,2.3,7/16/2024
DP16815,James,8507785368,Mumbai,Scooter,1.7,12/16/2020
DP42908,Alexander,7499745084,Pune,Bike,1,4/14/2022
DP20029,Amelia,7996378299,Chennai,Scooter,3,4/1/2024
DP34738,Liam,7331117788,Kolkata,Bike,2.7,7/10/2020
DP31388,Noah,8895605863,Bangalore,Scooter,2.8,1/27/2023
DP45851,Liam,8995848669,Chennai,Bike,2.8,2/18/2022
DP10021,Sophia,8375599034,Ahmedabad,Bike,2.7,9/2/2024
DP28827,James,9621292782,Bangalore,Bike,3.6,1/27/2023
DP04938,Ava,8523754217,Hyderabad,Bike,3.9,5/26/2019
DP44853,Noah,9423475567,Mumbai,Bike,3.3,5/7/2020
DP02951,Olivia,9524793310,Hyderabad,Bike,2.1,9/23/2022
DP09536,Olivia,9687254691,Mumbai,Scooter,2.8,12/7/2019
DP06201,Isabella,9700433559,Bangalore,Scooter,1.5,11/10/2021
DP06725,Lucas,9499277777,Delhi,Scooter,5,9/4/2023
DP09415,Mia,9895414195,Kolkata,Bike,1.5,12/15/2019
DP11086,Alexander,8166158621,Bangalore,Scooter,3.1,6/16/2021
DP37053,Mason,9793435379,Chennai,Bike,1.2,2/17/2020
DP07538,Sophia,8290199993,Chennai,Scooter,3,1/1/2021
DP35743,James,7263609878,Kolkata,Bike,2.9,5/19/2024
DP31133,James,8445268695,Ahmedabad,Bike,2.7,1/2/2022
DP19902,Alexander,8864305873,Bangalore,Bike,4.8,4/17/2021
DP44848,Sophia,8662222366,Ahmedabad,Bike,2,9/27/2023
DP34602,Mason,9494220210,Ahmedabad,Bike,3.5,8/9/2022
DP04113,Ava,8191361206,Pune,Bike,1.1,1/23/2020
DP37330,Ethan,9755849371,Chennai,Bike,2.9,5/7/2021
DP08509,Lucas,8367001500,Bangalore,Scooter,2,1/26/2024
DP25375,Emma,9638820862,Delhi,Scooter,3.2,3/6/2023
DP10576,Mia,7240277719,Delhi,Scooter,4.8,3/10/2020
DP16852,Alexander,9840251385,Bangalore,Bike,4.5,10/11/2024
DP14829,Mason,7138298903,Chennai,Scooter,4.5,2/14/2021
DP09828,Sophia,7026641358,Chennai,Scooter,3.3,10/10/2020
DP36904,Ava,7333279539,Kolkata,Scooter,4.4,11/6/2020
DP32312,Noah,7838787843,Mumbai,Scooter,2.3,12/25/2019
DP21063,Alexander,9855798282,Kolkata,Bike,2,12/11/2023
DP23753,Amelia,8057891476,Hyderabad,Scooter,1.6,9/21/2023
DP36910,Olivia,7554511062,Pune,Scooter,2.7,2/18/2023
DP06960,Alexander,7860074262,Kolkata,Bike,2.5,7/26/2023
DP31826,Liam,9150443500,Hyderabad,Bike,2,8/2/2022
DP48544,Ava,7712275214,Ahmedabad,Bike,3.4,5/23/2024
DP43046,Adam,9033414992,Bangalore,Bike,2.4,11/28/2019
DP00504,Mason,8299493635,Ahmedabad,Scooter,1,5/22/2021
DP06761,Emma,9234845515,Bangalore,Bike,3.7,1/6/2020
DP04721,Isabella,9533968059,Ahmedabad,Bike,3.7,2/9/2021
